Created,Point,Possession,Thrower,Receiver,Turnover?,Thrower error?,Receiver error?,Throw to endzone?,Assist?,Secondary assist?,Huck?,Swing?,Dump?,From sideline?,To sideline?,Distance (m),Forward distance (m),Left-to-right distance (m),Start X (0 -> 1 = left sideline -> right sideline),Start Y (0 -> 1 = back of opponent endzone -> back of own endzone),End X (0 -> 1 = left sideline -> right sideline),End Y (0 -> 1 = back of opponent endzone -> back of own endzone),source_file
2025-07-31 01:23:12,10,2,JF,Chris,0,0,0,0,0,0,0,0,0,0,0,10.581786,6.164032,-8.601099,0.44979373,0.58074373,0.68225586,0.5191034,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:23:21,10,2,Chris,Leo,0,0,0,0,0,1,0,0,0,0,0,17.37204,17.371368,-0.1526823,0.68225586,0.5191034,0.6863824,0.34538972,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:23:25,10,2,Leo,JF,0,0,0,1,1,0,0,0,0,0,0,22.069967,20.835457,7.277855,0.6863824,0.34538972,0.48968363,0.13703516,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:26:04,12,1,Avery Qi,Gordon,0,0,0,0,0,0,0,1,0,1,0,12.334906,-4.584819,11.451171,0.9422284,0.59296995,0.6327373,0.63881814,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:26:30,12,1,Gordon,Mini,0,0,0,0,0,0,0,0,0,0,0,11.694385,11.105448,-3.6643753,0.6327373,0.63881814,0.73177445,0.52776366,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:26:34,12,1,Mini,Gordon,0,0,0,0,0,0,0,0,0,0,0,11.550679,9.322468,6.819808,0.73177445,0.52776366,0.5474553,0.434539,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:26:39,12,1,Gordon,Olivia ,1,1,0,1,0,0,0,0,0,0,0,33.434906,33.112587,4.6313615,0.5474553,0.434539,0.42228338,0.10341315,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:27:42,12,2,Gordon,SA,0,0,0,0,0,0,0,0,0,0,0,7.1904263,6.979108,-1.7304009,0.48968363,0.79011714,0.5364512,0.72032607,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:27:47,12,2,SA,Gordon,0,0,0,0,0,0,0,0,0,0,0,9.2825,8.711159,-3.2063262,0.5364512,0.72032607,0.6231087,0.6332145,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:27:57,12,2,Gordon,SA,0,0,0,0,0,0,0,0,0,0,0,26.967764,26.948547,-1.0178806,0.6231087,0.6332145,0.650619,0.363729,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:28:04,12,2,SA,Albert Kwek,0,0,0,0,0,0,0,0,1,0,0,9.111122,-3.0056028,8.601099,0.650619,0.363729,0.41815683,0.39378503,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:28:19,12,2,Albert Kwek,Mini,0,0,0,0,0,0,0,0,0,0,0,17.2842,16.760061,-4.2242103,0.41815683,0.39378503,0.5323247,0.22618441,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:28:24,12,2,Mini,,1,1,0,0,0,0,0,0,1,0,0,9.10102,-5.9093223,-6.9215946,0.5323247,0.22618441,0.7193948,0.28527763,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:28:54,12,3,Albert Kwek,Mini,1,0,1,0,0,0,0,0,0,0,0,15.488541,11.427122,-10.455419,0.48559672,0.3143728,0.7681756,0.20010158,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:29:29,12,4,Albert Kwek,Gordon,0,0,0,0,0,0,0,0,1,0,0,7.7396135,-1.2735605,7.634112,0.6602476,0.4686704,0.45392027,0.481406,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:29:34,12,4,Gordon,Mini,1,1,0,0,0,0,0,0,0,0,0,10.8769455,7.488537,7.888584,0.45392027,0.481406,0.2407153,0.40652063,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:31:00,13,1,Chris,Gary Gong,0,0,0,0,0,0,0,0,0,0,0,9.680576,8.660215,-4.3259954,0.5309491,0.71115637,0.6478679,0.6245542,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:31:04,13,1,Gary Gong,Chris,0,0,0,0,0,0,0,0,0,0,0,5.606811,3.0056,4.733149,0.6478679,0.6245542,0.51994497,0.5944982,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:31:15,13,1,Chris,Leo,0,0,0,0,0,0,0,0,0,0,0,39.543034,39.32756,-4.12242,0.51994497,0.5944982,0.6313617,0.20122261,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:31:20,13,1,Leo,Gary Gong,0,0,0,0,0,1,0,0,1,0,1,9.187152,-1.528272,-9.059147,0.6313617,0.20122261,0.87620354,0.21650533,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:31:21,13,1,Gary Gong,Leo,0,0,0,1,1,0,0,0,0,1,1,7.906568,7.8960776,-0.40715355,0.87620354,0.21650533,0.8872077,0.13754456,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:33:20,14,1,JF,Gary Hu,0,0,0,0,0,0,0,0,0,0,1,8.019877,6.1130943,5.191196,0.24621733,0.83138055,0.10591472,0.7702496,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:33:31,14,1,Gary Hu,Leo,0,0,0,0,0,0,0,1,0,1,0,15.451567,2.9546618,-15.166439,0.10591472,0.7702496,0.5158185,0.740703,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:34:11,14,1,Leo,JF,0,0,0,0,0,0,0,0,0,0,0,24.58773,24.50331,-2.0357633,0.5158185,0.740703,0.5708391,0.4956699,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:34:16,14,1,JF,Luo Wei,1,1,0,0,0,0,0,0,0,0,0,30.89757,26.744778,15.471802,0.5708391,0.4956699,0.1526823,0.22822213,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:36:48,15,1,Gordon,Chris,0,0,0,0,0,0,0,0,0,0,0,13.449184,13.448799,0.10178894,0.56121045,0.70045847,0.5584594,0.5659705,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:37:08,15,1,Chris,Gary Gong,0,0,0,0,0,0,0,0,0,0,0,8.774529,4.584819,-7.4814305,0.5584594,0.5659705,0.76066023,0.5201223,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:37:11,15,1,Gary Gong,Chris,0,0,0,0,0,0,0,0,0,0,0,8.710384,2.9546647,8.193947,0.76066023,0.5201223,0.5392022,0.49057564,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:37:27,15,1,Chris,Kaylee,0,0,0,0,0,0,0,0,0,0,0,5.986499,5.9602647,-0.55983365,0.5392022,0.49057564,0.55433285,0.430973,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:37:35,15,1,Kaylee,Gary Gong,0,0,0,0,0,0,0,0,0,0,0,10.063467,0.8660197,-10.0261345,0.55433285,0.430973,0.82530946,0.4223128,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:37:40,15,1,Gary Gong,Chris,0,0,0,0,0,0,0,0,0,0,1,9.584576,9.118697,-2.951857,0.82530946,0.4223128,0.9050894,0.33112583,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:37:53,15,1,Chris,Gary Gong,0,0,0,0,0,0,0,1,0,1,0,14.096473,1.6811013,13.9958725,0.9050894,0.33112583,0.52682257,0.3143148,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:38:03,15,1,Gary Gong,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,10.703175,7.233825,-7.888582,0.52682257,0.3143148,0.7400275,0.24197656,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:38:08,15,1,Avery Qi,Gordon,0,0,0,0,0,0,0,0,1,0,0,8.734133,-1.7829835,8.550207,0.7400275,0.24197656,0.5089408,0.2598064,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:38:18,15,1,Gordon,Kaylee,0,0,0,0,0,1,0,0,0,0,0,9.253229,6.520629,-6.5653367,0.5089408,0.2598064,0.68638235,0.1946001,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:38:25,15,1,Kaylee,Avery Qi,0,0,0,1,1,0,0,0,0,0,0,9.972945,3.565973,9.313618,0.68638235,0.1946001,0.43466297,0.15894037,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:40:01,16,1,SA,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,9.698647,3.7187994,-8.957359,0.23796424,0.81456953,0.48005503,0.77738154,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:40:07,16,1,Albert Kwek,SA,0,0,0,0,0,0,0,0,0,0,0,9.947527,3.056544,9.4663,0.48005503,0.77738154,0.2242091,0.7468161,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:40:15,16,1,SA,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,10.354202,3.565967,-9.720771,0.2242091,0.7468161,0.48693264,0.7111564,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:40:26,16,1,Albert Kwek,Gary Hu,0,0,0,0,0,0,0,0,0,0,0,7.4892344,7.4885426,-0.10178673,0.48693264,0.7111564,0.48968363,0.636271,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:40:33,16,1,Gary Hu,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,6.8635254,1.6301572,-6.6671257,0.48968363,0.636271,0.6698762,0.6199694,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-31 01:40:41,16,1,Albert Kwek,Luo Wei,1,1,0,0,0,0,0,0,0,0,0,35.619957,35.20122,5.4456673,0.6698762,0.6199694,0.522696,0.2679572,Passes vs. Blok Choy 2025-07-31_00-39-10.csv
2025-07-19 12:33:23,1,1,Albert Kwek,Lina,0,0,0,0,0,0,0,0,0,0,0,10.54238,10.390896,1.7807485,0.4545454,0.48589805,0.40641707,0.3819891,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:33:31,1,1,Lina,Sky,0,0,0,0,0,0,0,1,0,0,1,13.175975,0.6927252,13.157752,0.40641707,0.3819891,0.050802138,0.37506184,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:33:51,1,1,Sky,Albert Kwek,1,1,0,0,0,0,0,0,1,1,1,9.056139,-9.054923,0.14839561,0.050802138,0.37506184,0.046791445,0.46561107,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:36:04,2,1,Albert Kwek,JF,0,0,0,0,0,0,0,0,0,0,0,10.95613,2.424544,-10.684492,0.48262027,0.64819396,0.7713903,0.6239485,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:36:11,2,1,JF,DJJ,0,0,0,0,0,0,0,0,0,0,0,11.541778,11.528945,-0.54411817,0.7713903,0.6239485,0.7860962,0.50865906,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:36:20,2,1,DJJ,Albert Kwek,0,0,0,0,0,0,0,0,1,0,0,10.840193,-5.888176,9.101603,0.7860962,0.50865906,0.54010695,0.5675408,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:36:26,2,1,Albert Kwek,JF,0,0,0,0,0,0,0,0,0,0,0,10.138962,9.203365,4.254011,0.54010695,0.5675408,0.42513368,0.47550717,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:36:37,2,1,JF,DJJ,0,0,0,0,0,0,0,0,0,0,0,9.6657,9.500247,-1.7807485,0.42513368,0.47550717,0.473262,0.3805047,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:36:39,2,1,DJJ,Luo Wei,1,0,1,0,0,0,0,0,0,0,0,11.584705,5.690253,10.090908,0.473262,0.3805047,0.20053475,0.32360217,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:37:14,2,2,DJJ,JF,0,0,0,0,0,0,0,0,0,0,0,10.390561,3.0183048,-9.942514,0.4933155,0.3829787,0.7620321,0.35279566,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:37:35,2,2,JF,Albert Kwek,0,0,0,0,0,0,0,1,0,0,0,13.420157,-7.2736263,11.278075,0.7620321,0.35279566,0.45721924,0.42553192,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:37:45,2,2,Albert Kwek,++1,0,0,0,0,0,0,0,0,1,0,0,10.138298,-5.195448,8.705883,0.45721924,0.42553192,0.2219251,0.4774864,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:37:53,2,2,++1,Lina,1,1,0,0,0,0,0,0,0,0,0,18.008947,8.213758,-16.02674,0.2219251,0.4774864,0.6550802,0.39534882,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:38:49,2,3,Albert Kwek,JF,0,0,0,0,0,0,0,0,0,0,0,10.862526,4.7996044,-9.744654,0.50534755,0.8060366,0.7687166,0.75804055,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:38:59,2,3,JF,Lina,0,0,0,0,0,0,0,0,0,0,0,11.942118,11.924791,0.64304894,0.7687166,0.75804055,0.7513369,0.63879263,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:39:10,2,3,Lina,JF,0,0,0,0,0,0,0,0,0,0,0,13.328626,10.687775,7.963902,0.7513369,0.63879263,0.5360963,0.5319149,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:39:46,2,3,JF,Mini,1,1,0,0,0,0,0,0,0,0,0,14.611304,14.448294,-2.1764684,0.5360963,0.5319149,0.59491974,0.38743195,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:40:35,2,4,++1,JF,0,0,0,0,0,0,0,0,1,0,0,17.005196,-10.588819,-13.306149,0.15106952,0.7842652,0.51069516,0.8901534,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:40:51,2,4,JF,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,9.759962,2.0287037,9.546791,0.51069516,0.8901534,0.25267377,0.8698664,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:41:00,2,4,Albert Kwek,JF,0,0,0,0,0,0,0,1,0,0,0,17.31538,0.2968788,-17.312834,0.25267377,0.8698664,0.7205882,0.8668976,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:41:11,2,4,JF,Albert Kwek,0,0,0,0,0,0,0,0,1,0,0,5.7018623,-3.5625935,-4.451872,0.7205882,0.8668976,0.84090906,0.9025235,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:41:18,2,4,Albert Kwek,++1,0,0,0,0,0,0,0,0,0,0,0,18.95975,8.362198,17.016043,0.84090906,0.9025235,0.38101602,0.81890154,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:41:26,2,4,++1,JF,0,0,0,0,0,0,0,0,0,0,0,7.722451,6.9272637,-3.413102,0.38101602,0.81890154,0.473262,0.7496289,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:41:35,2,4,JF,DJJ,0,0,0,0,0,0,0,0,0,0,0,26.970818,26.02672,7.0735307,0.473262,0.7496289,0.2820855,0.4893617,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:41:42,2,4,DJJ,JF,0,0,0,0,0,0,0,0,1,0,0,8.712474,-6.2840166,-6.034761,0.2820855,0.4893617,0.44518715,0.55220187,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:41:54,2,4,JF,DJJ,1,1,0,1,0,0,1,0,0,0,1,43.285835,40.326572,15.729947,0.44518715,0.55220187,0.020053456,0.14893615,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:43:12,2,5,Albert Kwek,JF,1,1,0,0,0,0,0,1,0,1,0,18.526133,-5.442852,17.708557,0.9291444,0.8095002,0.45053473,0.86392874,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:44:52,3,1,Leo,JF,0,0,0,0,0,0,0,0,0,0,0,9.896143,0.24740696,-9.89305,0.25534758,0.6956952,0.5227273,0.69322115,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:44:56,3,1,JF,Kaylee,0,0,0,0,0,0,0,0,0,0,0,9.8794565,0.8411646,-9.843582,0.5227273,0.69322115,0.7887701,0.6848095,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:45:15,3,1,Kaylee,Olivia ,1,0,1,0,0,0,0,0,0,0,1,17.559284,16.378033,-6.3315496,0.7887701,0.6848095,0.95989305,0.5210292,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:45:40,3,2,Chris,Avery Qi,0,0,0,0,0,0,0,0,0,1,1,12.201912,12.0237465,2.0775397,0.9278075,0.7857496,0.8716578,0.66551214,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:45:49,3,2,Avery Qi,Kaylee,0,0,0,0,0,0,0,0,1,1,0,8.570854,-8.362198,1.8796804,0.8716578,0.66551214,0.8208556,0.7491341,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:46:00,3,2,Kaylee,Gary Gong,1,1,1,0,0,0,0,0,0,0,1,19.84339,18.703615,-6.628342,0.8208556,0.7491341,1.0,0.56209797,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:46:43,3,3,JF,Gary Gong,0,0,0,0,0,0,0,0,0,0,0,17.677206,17.120235,4.4024076,0.41443852,0.850569,0.29545453,0.67936665,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:46:47,3,3,Gary Gong,Olivia ,0,0,0,0,0,0,0,0,1,0,0,10.783174,-1.7812967,-10.635028,0.29545453,0.67936665,0.5828877,0.6971796,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:46:52,3,3,Olivia ,Leo,1,1,1,0,0,0,0,0,0,0,0,10.6106205,9.995049,3.561497,0.5828877,0.6971796,0.48663104,0.5972291,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:53:24,4,1,Albert Kwek,Sky,0,0,0,0,0,0,0,1,0,0,1,13.678537,2.7214289,13.405082,0.5040107,0.8129639,0.14171119,0.7857496,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:53:33,4,1,Sky,Wenyu Zhu,1,1,0,0,0,0,0,0,0,1,1,14.5683775,13.755566,4.7981277,0.14171119,0.7857496,0.012032066,0.64819396,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:54:27,5,1,Albert Kwek,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,10.915158,6.382978,-8.8542795,0.39037436,0.78525484,0.6296792,0.72142506,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:54:32,5,1,Avery Qi,Albert Kwek,0,0,0,0,0,0,0,0,0,0,0,8.6089735,-0.9401262,8.5574875,0.6296792,0.72142506,0.39839575,0.7308263,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:54:38,5,1,Albert Kwek,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,10.510433,5.739731,-8.8048115,0.39839575,0.7308263,0.6363636,0.673429,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:54:57,5,1,Avery Qi,Kaylee,1,0,1,0,0,0,0,0,0,0,0,11.594225,10.984659,-3.7098942,0.6363636,0.673429,0.73663104,0.5635824,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:56:32,6,1,Chris,JF,0,0,0,0,0,0,0,0,0,0,0,9.402761,5.838692,-7.3703184,0.46791443,0.7585354,0.66711223,0.70014846,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:56:38,6,1,JF,Leo,0,0,0,0,0,0,0,0,0,0,0,12.648588,12.271154,-3.0668473,0.66711223,0.70014846,0.75,0.5774369,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:56:46,6,1,Leo,JF,0,0,0,0,0,0,0,0,0,0,0,12.747964,12.666997,-1.434493,0.75,0.5774369,0.7887701,0.45076695,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:57:38,6,1,JF,Sky,0,0,0,0,0,0,0,0,0,0,0,10.424867,10.390896,0.8409105,0.7887701,0.45076695,0.76604277,0.346858,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:57:41,6,1,Sky,JF,0,0,0,0,0,1,0,0,0,0,0,7.9194474,7.570511,-2.3248677,0.76604277,0.346858,0.82887703,0.27115288,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 12:57:43,6,1,JF,Leo,0,0,0,1,1,0,0,0,0,0,0,21.148382,17.120237,12.415777,0.82887703,0.27115288,0.4933155,0.09995051,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:15:13,8,1,DJJ,BGK,0,0,0,0,0,0,0,0,0,0,1,13.399453,7.817912,-10.882352,0.5842246,0.8193963,0.8783422,0.7412172,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:15:20,8,1,BGK,Albert Kwek,0,0,0,0,0,0,0,0,0,1,0,9.1607895,8.164274,4.1550794,0.8783422,0.7412172,0.76604277,0.65957445,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:15:23,8,1,Albert Kwek,DJJ,0,0,0,0,0,0,0,0,1,0,0,7.7440057,-1.0885715,7.6671143,0.76604277,0.65957445,0.55882347,0.67046016,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:15:32,8,1,DJJ,Lina,0,0,0,0,0,0,0,0,0,0,0,12.210439,12.023753,-2.1270084,0.55882347,0.67046016,0.6163102,0.55022264,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:15:42,8,1,Lina,BGK,0,0,0,0,0,0,0,0,0,0,1,9.839133,0.9401262,-9.794116,0.6163102,0.55022264,0.881016,0.5408214,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:16:13,8,1,BGK,Kaylee,0,0,0,0,0,0,0,0,1,1,0,7.4652457,-4.2553186,6.1336904,0.881016,0.5408214,0.7152406,0.58337456,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:16:23,8,1,Kaylee,Albert Kwek,0,0,0,0,0,1,0,0,0,0,0,14.415586,14.05245,-3.2152424,0.7152406,0.58337456,0.80213904,0.44285005,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:16:32,8,1,Albert Kwek,Leo,0,0,0,1,1,0,0,0,0,0,0,31.055574,28.896582,11.3770075,0.80213904,0.44285005,0.49465236,0.15388422,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:18:03,9,1,JF,++1,0,0,0,0,0,0,0,0,0,1,0,11.378724,11.281544,-1.4839569,0.122994654,0.4883721,0.1631016,0.37555665,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:18:25,9,1,++1,Leo,0,0,0,0,0,0,0,0,0,0,1,8.209388,7.372585,3.6109614,0.1631016,0.37555665,0.065508045,0.3018308,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:18:45,9,1,Leo,Olivia ,1,1,0,1,0,0,0,0,0,1,0,21.88318,18.753096,-11.278075,0.065508045,0.3018308,0.3703209,0.11429985,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:19:45,9,2,JF,Leo,0,0,0,1,1,0,0,0,0,0,0,10.716148,9.74765,-4.451872,0.31283426,0.2038595,0.43315512,0.10638299,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:21:19,10,1,Wenyu Zhu,JF,0,0,0,0,0,0,0,0,1,0,0,7.6922135,-7.075703,-3.0173788,0.54812837,0.72043544,0.62967914,0.7911925,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:21:29,10,1,JF,Avery Qi,1,1,0,0,0,0,0,0,0,0,0,9.451667,6.432456,6.9251356,0.62967914,0.7911925,0.44251332,0.7268679,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:22:04,10,2,JF,Avery Qi,0,0,0,0,0,0,0,0,0,0,0,11.595371,4.9480495,-10.486631,0.18850265,0.74171203,0.47192514,0.69223154,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:22:08,10,2,Avery Qi,Kaylee,0,0,0,0,0,0,0,0,0,0,0,8.260842,0.049477816,-8.2606945,0.47192514,0.69223154,0.69518715,0.69173676,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:22:20,10,2,Kaylee,Gary Gong,0,0,0,0,0,0,0,0,0,0,1,17.755295,16.130632,-7.419786,0.69518715,0.69173676,0.8957219,0.53043044,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:22:35,10,2,Gary Gong,Avery Qi,0,0,0,0,0,0,0,0,0,1,0,10.33144,9.698164,3.561499,0.8957219,0.53043044,0.7994652,0.4334488,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:22:40,10,2,Avery Qi,Mini,0,0,0,0,0,0,0,0,0,0,1,9.5047035,9.203365,-2.374332,0.7994652,0.4334488,0.8636363,0.34141514,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:22:46,10,2,Mini,Gary Gong,1,1,0,0,0,0,0,0,0,1,1,6.6185374,6.2840166,-2.0775397,0.8636363,0.34141514,0.91978604,0.27857497,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:23:24,10,3,JF,Avery Qi,1,1,0,1,0,0,0,0,0,0,0,31.40441,29.688272,-10.2393055,0.48930478,0.4383968,0.76604277,0.1415141,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:24:08,10,4,Kaylee,JF,0,0,0,0,0,0,0,0,0,0,0,10.43876,9.054923,-5.193849,0.65641713,0.45868382,0.79679143,0.3681346,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:24:15,10,4,JF,Mini,0,0,0,0,0,0,0,0,0,0,0,14.646967,14.646215,-0.14839506,0.79679143,0.3681346,0.8008021,0.22167243,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
2025-07-19 13:24:22,10,4,Mini,JF,0,0,0,0,0,0,0,0,1,0,0,7.9936438,-7.718949,2.0775397,0.8008021,0.22167243,0.7446524,0.29886192,Passes vs. Cookie Cutters 2025-07-06_15-55-00.csv
